Edad,Sexo,Talla,Latitud,Notas,Horas_Estudio,Fecha_Matricula,Acceso_Internet,Trabaja,Comentarios_Tutor,Horas_Sueno
25,M,1.63,-14.37758,5.6,8,2023-11-25,1,1,Falta de tiempo,7
17,M,1.83,-5.36825,4.0,24,2023-09-19,1,0,Alta motivacion,4
28,M,1.58,-10.94964,13.1,19,2023-03-14,1,1,Problemas familiares,6
19,F,1.72,-6.32758,18.4,37,2023-11-18,1,1,Ausencias frecuentes,4
23,F,1.81,-11.9086,4.3,14,2023-02-28,1,1,Excelente participacion,5
23,M,1.83,-7.83817,11.4,35,2023-11-14,1,1,Excelente participacion,6
26,M,1.77,-9.55553,10.6,25,2023-06-25,1,1,Falta de tiempo,9
16,M,1.62,-11.26143,12.8,36,2023-12-28,1,1,Dificultad con matematicas,6
17,F,1.83,-8.32455,11.8,10,2023-01-09,1,1,Alta motivacion,4
20,M,1.8,-11.09162,5.5,26,2023-12-21,1,0,Dificultad con matematicas,7
24,F,1.78,-3.49166,13.8,38,2023-08-18,1,1,Excelente participacion,6
25,M,1.53,-9.08572,5.5,20,2023-02-07,1,0,Ausencias frecuentes,7
26,M,1.52,-1.74371,13.1,5,2023-07-23,1,1,Falta de tiempo,5
27,M,1.78,-13.98952,6.0,10,2023-12-29,1,1,Excelente participacion,5
28,M,1.88,-15.98177,1.6,30,2023-08-26,0,1,Ausencias frecuentes,6
26,F,1.81,-11.14259,2.5,10,2023-06-18,1,1,Falta de tiempo,7
22,F,1.83,-14.69413,16.7,7,2023-08-26,1,1,Ausencias frecuentes,5
25,F,1.72,-10.92385,2.4,18,2023-01-03,1,1,Ausencias frecuentes,5
20,F,1.62,-14.2666,6.6,31,2023-01-24,1,0,Ausencias frecuentes,4
16,F,1.77,-2.37211,5.8,25,2023-08-28,1,0,Problemas familiares,9
21,M,1.78,-7.77772,1.2,36,2023-10-11,1,0,Excelente participacion,4
27,F,1.77,-9.04339,12.0,33,2023-11-13,1,1,Problemas familiares,6
23,F,1.88,-3.82059,16.0,15,2023-11-07,1,1,Excelente participacion,4
22,F,1.65,-15.65339,19.8,32,2023-10-25,1,1,Ausencias frecuentes,6
17,F,1.52,-2.57374,18.7,34,2023-03-14,1,0,Alta motivacion,8
27,M,1.86,-9.30053,1.0,9,2023-01-04,1,1,Ausencias frecuentes,9
20,M,1.56,-15.5442,5.2,35,2023-12-13,1,1,Dificultad con matematicas,9
29,M,1.78,-3.25059,8.2,22,2023-07-22,1,0,Ausencias frecuentes,4
26,F,1.85,-9.70605,17.5,3,2023-11-25,1,0,Dificultad con matematicas,8
19,M,1.62,-7.11719,7.2,18,2023-08-31,1,1,Problemas familiares,4
24,M,1.83,-1.91504,11.4,18,2023-07-09,1,1,Excelente participacion,4
25,F,1.63,-1.96755,13.2,13,2023-06-24,0,1,Dificultad con matematicas,6
16,F,1.82,-1.92926,6.0,32,2023-04-04,0,0,Excelente participacion,8
27,F,1.53,-10.49549,11.6,36,2023-06-12,0,0,Excelente participacion,4
21,M,1.76,-4.50709,1.0,17,2023-11-14,0,0,Excelente participacion,7
18,F,1.77,-13.80112,9.6,7,2023-07-08,1,1,Dificultad con matematicas,7
26,M,1.7,-3.03881,7.6,9,2023-03-16,1,1,Ausencias frecuentes,4
24,M,1.77,-11.849,7.1,30,2023-03-05,0,0,Dificultad con matematicas,4
20,M,1.87,-9.64958,4.7,34,2023-12-25,1,0,Ausencias frecuentes,9
28,M,1.79,-1.95495,16.4,24,2023-07-03,0,1,Dificultad con matematicas,4
21,M,1.88,-3.49668,17.6,24,2023-01-02,0,0,Ausencias frecuentes,8
26,F,1.68,-0.8548,17.8,39,2023-09-07,1,0,Dificultad con matematicas,6
24,M,1.71,-11.45749,7.9,2,2023-11-23,0,1,Problemas familiares,8
24,M,1.61,-15.28047,5.2,14,2023-03-02,0,0,Ausencias frecuentes,7
23,M,1.89,-1.61261,2.0,31,2023-07-04,0,1,Dificultad con matematicas,6
24,M,1.52,-9.12322,13.4,20,2023-12-22,1,1,Excelente participacion,4
19,M,1.64,-1.99079,6.6,32,2023-09-22,1,1,Ausencias frecuentes,6
21,F,1.62,-4.82268,5.5,38,2023-03-31,1,1,Excelente participacion,9
20,M,1.65,-2.25355,7.4,26,2023-01-10,1,1,Problemas familiares,9
20,M,1.87,-6.21499,11.1,13,2023-01-31,1,1,Falta de tiempo,6
19,M,1.65,-3.3773,3.2,35,2023-04-16,1,0,Dificultad con matematicas,7
17,M,1.87,-15.83395,19.2,9,2023-05-23,1,0,Dificultad con matematicas,5
27,F,1.67,-0.5707,14.7,23,2023-09-30,1,1,Excelente participacion,4
21,M,1.84,-14.74237,0.9,9,2023-10-10,1,1,Ausencias frecuentes,8
24,M,1.71,-17.55895,6.1,30,2023-07-01,1,1,Excelente participacion,8
27,M,1.62,-8.44547,1.0,38,2023-07-08,1,1,Falta de tiempo,6
16,M,1.68,-5.18558,4.6,27,2023-08-16,0,0,Excelente participacion,7
29,F,1.67,-5.10447,5.7,3,2023-05-22,1,0,Problemas familiares,9
22,F,1.6,-11.89381,14.4,18,2023-03-13,1,1,Dificultad con matematicas,8
21,F,1.62,-4.43103,14.4,39,2023-06-27,1,1,Problemas familiares,7
18,M,1.57,-2.83392,0.9,15,2023-12-14,1,0,Dificultad con matematicas,6
16,F,1.63,-7.01979,11.8,31,2023-08-24,0,0,Ausencias frecuentes,4
28,F,1.75,-11.05214,19.2,5,2023-01-30,0,1,Ausencias frecuentes,9
19,F,1.65,-6.95566,12.6,9,2023-06-18,0,1,Falta de tiempo,6
29,F,1.78,-2.47985,19.2,15,2023-01-12,1,0,Alta motivacion,7
24,F,1.89,-1.79151,7.6,1,2023-03-24,1,1,Falta de tiempo,7
17,M,1.65,-17.4327,9.2,7,2023-02-15,1,1,Excelente participacion,7
18,F,1.69,-15.79683,9.9,38,2023-07-16,0,1,Dificultad con matematicas,7
17,F,1.57,-17.91875,18.5,4,2023-11-28,1,1,Problemas familiares,8
29,F,1.66,-9.13604,7.6,29,2023-11-22,1,1,Alta motivacion,9
17,M,1.79,-10.14496,19.7,7,2023-01-05,1,1,Alta motivacion,5
25,M,1.59,-8.17557,10.9,28,2023-03-29,0,1,Falta de tiempo,6
26,F,1.57,-5.69436,4.4,2,2023-04-15,1,1,Falta de tiempo,5
26,M,1.65,-11.41589,2.1,12,2023-05-26,0,0,Problemas familiares,6
23,M,1.83,-14.24561,3.5,26,2023-06-02,0,1,Alta motivacion,4
18,F,1.75,-10.89323,0.8,11,2023-07-05,0,1,Alta motivacion,6
22,M,1.88,-17.8378,13.8,39,2023-09-09,1,0,Ausencias frecuentes,7
23,F,1.86,-3.06996,10.3,5,2023-07-03,1,1,Excelente participacion,5
18,F,1.56,-11.09293,14.8,38,2023-01-28,1,1,Ausencias frecuentes,4
17,F,1.52,-6.78981,15.6,14,2023-08-04,1,1,Ausencias frecuentes,6
28,M,1.66,-12.15494,18.6,7,2023-12-09,1,1,Alta motivacion,8
28,F,1.71,-6.93338,2.3,39,2023-03-06,1,0,Alta motivacion,6
23,F,1.71,-8.27216,3.7,23,2023-07-25,1,1,Falta de tiempo,9
18,M,1.55,-14.24593,11.0,31,2023-03-24,1,1,Alta motivacion,8
22,F,1.55,-6.74417,2.6,30,2023-10-21,0,1,Falta de tiempo,9
27,M,1.52,-16.0268,1.9,37,2023-04-07,1,1,Alta motivacion,5
16,M,1.84,-9.34045,13.3,2,2023-04-11,1,0,Dificultad con matematicas,7
29,F,1.88,-5.04219,14.5,34,2023-07-17,1,1,Problemas familiares,7
27,M,1.55,-8.11687,16.9,12,2023-10-17,0,1,Excelente participacion,5
21,F,1.59,-4.56712,18.3,14,2023-09-04,1,1,Problemas familiares,4
27,M,1.54,-13.08307,8.8,25,2023-12-13,1,1,Falta de tiempo,5
27,M,1.85,-17.12127,19.6,11,2023-05-22,1,1,Falta de tiempo,7
28,M,1.88,-16.99253,0.8,24,2023-08-02,1,1,Excelente participacion,7
24,M,1.6,-13.16294,17.4,27,2023-10-21,0,0,Ausencias frecuentes,8
27,F,1.62,-10.66199,6.4,18,2023-03-19,1,0,Ausencias frecuentes,5
18,F,1.65,-8.32491,18.4,8,2023-02-14,1,1,Alta motivacion,8
29,M,1.7,-4.3621,4.5,34,2023-03-02,1,0,Problemas familiares,8
22,F,1.77,-2.88703,14.8,35,2023-07-23,1,1,Falta de tiempo,6
28,F,1.7,-5.51374,8.5,31,2023-03-30,1,0,Alta motivacion,7
21,F,1.88,-9.66224,7.6,2,2023-05-10,1,1,Problemas familiares,5
23,F,1.54,-13.23923,1.2,4,2023-01-09,0,0,Problemas familiares,9
18,F,1.82,-10.29956,14.1,17,2023-02-04,1,1,Falta de tiempo,9
18,F,1.63,-13.07887,3.5,14,2023-03-03,1,0,Dificultad con matematicas,5
19,F,1.65,-6.75967,9.3,24,2023-04-03,1,1,Ausencias frecuentes,9
18,M,1.78,-3.27228,2.8,17,2023-12-22,1,1,Falta de tiempo,8
24,F,1.87,-8.6726,12.1,6,2023-10-29,0,1,Excelente participacion,5
26,M,1.79,-17.17489,4.6,21,2023-03-22,1,0,Falta de tiempo,8
19,M,1.81,-1.08452,11.9,23,2023-12-20,0,1,Problemas familiares,9
21,M,1.8,-12.70289,18.9,34,2023-04-24,1,1,Problemas familiares,6
23,F,1.63,-1.53881,18.4,21,2023-03-16,1,1,Falta de tiempo,8
26,F,1.8,-3.36477,4.0,26,2023-11-02,0,1,Problemas familiares,9
28,M,1.81,-10.56375,2.0,1,2023-04-03,1,1,Falta de tiempo,6
23,M,1.71,-16.97933,0.9,10,2023-09-28,1,1,Ausencias frecuentes,7
20,F,1.71,-0.94133,16.6,25,2023-10-19,1,1,Excelente participacion,6
20,F,1.8,-6.13703,5.0,6,2023-06-04,1,1,Problemas familiares,4
21,F,1.83,-13.50623,5.7,18,2023-02-23,1,1,Alta motivacion,5
25,M,1.63,-8.39635,4.5,36,2023-01-02,1,1,Dificultad con matematicas,8
22,M,1.82,-6.56333,16.8,18,2023-03-11,1,1,Dificultad con matematicas,8
28,F,1.83,-13.92013,19.6,9,2023-09-17,1,1,Ausencias frecuentes,8
28,F,1.59,-16.31627,15.1,30,2023-08-03,1,1,Alta motivacion,6
25,M,1.79,-13.18562,16.5,0,2023-02-16,1,0,Excelente participacion,4
29,F,1.57,-17.14315,12.4,16,2023-04-05,1,1,Excelente participacion,7
22,F,1.54,-16.74024,10.6,9,2023-06-25,1,1,Excelente participacion,9
28,M,1.73,-15.18147,14.4,35,2023-11-17,1,1,Alta motivacion,9
19,M,1.86,-15.14869,0.7,20,2023-07-05,1,1,Ausencias frecuentes,7
21,M,1.51,-13.53687,1.2,16,2023-04-28,1,1,Falta de tiempo,7
22,M,1.83,-1.12627,13.7,2,2023-06-28,1,1,Problemas familiares,7
20,F,1.7,-7.63524,6.7,21,2023-09-04,1,1,Problemas familiares,8
20,M,1.84,-10.39491,9.8,29,2023-10-30,1,0,Dificultad con matematicas,7
17,F,1.84,-7.85161,15.6,35,2023-11-29,0,1,Dificultad con matematicas,7
22,F,1.85,-17.89719,11.5,4,2023-11-22,1,1,Alta motivacion,5
27,F,1.81,-1.89456,16.1,2,2023-06-11,1,1,Falta de tiempo,4
21,M,1.84,-8.41836,8.4,0,2023-07-02,1,1,Dificultad con matematicas,7
26,M,1.57,-9.87029,5.7,16,2023-12-18,1,1,Alta motivacion,9
16,F,1.62,-1.05117,4.7,21,2023-10-27,1,1,Alta motivacion,9
19,F,1.6,-4.85265,2.6,26,2023-07-26,1,1,Excelente participacion,4
18,M,1.8,-11.92642,0.7,32,2023-04-26,1,1,Alta motivacion,6
27,F,1.56,-1.14917,1.1,20,2023-11-20,1,0,Problemas familiares,5
18,F,1.57,-2.66404,5.4,0,2023-11-28,1,1,Excelente participacion,4
22,F,1.85,-0.81839,5.6,3,2023-12-10,0,1,Alta motivacion,7
26,F,1.78,-16.26797,7.6,5,2023-09-29,0,1,Dificultad con matematicas,8
27,F,1.85,-0.80487,11.8,27,2023-10-18,1,1,Alta motivacion,5
25,F,1.56,-8.22811,15.2,11,2023-09-05,1,0,Falta de tiempo,7
19,F,1.66,-5.90013,4.0,22,2023-02-09,0,1,Alta motivacion,6
27,F,1.61,-14.1797,15.2,11,2023-08-27,0,1,Dificultad con matematicas,9
23,M,1.5,-15.47277,2.8,32,2023-03-13,0,0,Ausencias frecuentes,5
26,M,1.61,-16.57103,19.8,20,2023-12-15,1,1,Ausencias frecuentes,6
24,F,1.65,-10.39836,5.7,39,2023-02-03,1,1,Falta de tiempo,9
18,F,1.54,-14.01571,16.7,26,2023-05-06,1,0,Alta motivacion,4
20,M,1.73,-16.53079,3.8,31,2023-06-19,1,1,Excelente participacion,5
19,M,1.65,-0.80881,19.0,0,2023-09-03,1,1,Problemas familiares,7
29,M,1.52,-4.79896,16.5,31,2023-09-17,1,1,Falta de tiempo,4
27,F,1.78,-8.67862,7.2,2,2023-01-23,1,1,Dificultad con matematicas,9
25,M,1.79,-4.61975,8.4,32,2023-05-19,1,0,Alta motivacion,7
21,M,1.83,-6.99375,0.1,0,2023-01-23,1,1,Alta motivacion,7
26,F,1.69,-14.79541,5.0,23,2023-07-08,1,1,Falta de tiempo,9
25,M,1.89,-6.59814,5.8,18,2023-11-21,1,1,Ausencias frecuentes,7
19,F,1.87,-5.74178,9.1,17,2023-11-13,1,0,Alta motivacion,9
23,M,1.72,-13.72552,2.8,31,2023-09-18,1,0,Problemas familiares,6
18,M,1.68,-12.2374,9.6,5,2023-08-19,1,1,Ausencias frecuentes,8
26,M,1.5,-11.10059,13.4,16,2023-01-17,0,1,Excelente participacion,9
20,M,1.78,-7.15416,7.4,11,2023-03-28,1,0,Problemas familiares,7
28,M,1.73,-15.71746,4.6,33,2023-10-17,0,1,Problemas familiares,7
16,F,1.88,-4.61739,11.0,35,2023-04-04,1,1,Dificultad con matematicas,6
28,F,1.74,-11.77156,0.6,38,2023-05-24,1,0,Excelente participacion,4
21,M,1.9,-5.54809,6.8,1,2023-05-01,1,1,Excelente participacion,7
26,F,1.84,-1.20803,10.6,19,2023-12-30,1,1,Alta motivacion,4
20,M,1.88,-2.34226,6.7,19,2023-12-17,1,0,Excelente participacion,6
23,M,1.63,-4.72354,6.9,38,2023-09-12,1,1,Ausencias frecuentes,6
24,M,1.56,-14.52011,17.0,31,2023-02-21,1,1,Dificultad con matematicas,5
23,M,1.82,-4.82266,18.7,2,2023-05-03,1,1,Ausencias frecuentes,5
23,M,1.81,-6.55579,16.5,25,2023-10-03,0,1,Ausencias frecuentes,8
27,F,1.58,-4.09416,2.0,11,2023-04-06,1,0,Alta motivacion,5
29,F,1.81,-2.36135,5.8,2,2023-04-08,0,1,Alta motivacion,5
28,F,1.73,-12.39345,14.2,27,2023-08-09,1,1,Alta motivacion,4
18,F,1.54,-6.40253,19.5,8,2023-08-20,0,1,Excelente participacion,5
19,M,1.7,-13.04751,4.8,25,2023-01-03,1,1,Excelente participacion,8
26,F,1.87,-11.76687,18.0,5,2023-02-11,1,1,Dificultad con matematicas,5
19,M,1.7,-8.6284,14.8,4,2023-06-19,1,0,Excelente participacion,8
29,M,1.82,-10.18506,19.7,8,2023-08-20,0,1,Alta motivacion,9
26,F,1.51,-7.18865,1.9,33,2023-08-01,1,1,Problemas familiares,8
20,F,1.79,-4.34229,7.9,27,2023-04-09,0,0,Excelente participacion,7
28,M,1.88,-7.10964,9.6,25,2023-12-23,1,0,Dificultad con matematicas,9
24,M,1.7,-0.54359,13.4,34,2023-01-29,1,0,Excelente participacion,8
27,M,1.64,-4.71384,13.1,0,2023-05-25,1,1,Ausencias frecuentes,4
24,F,1.76,-0.26979,18.1,3,2023-12-29,1,1,Problemas familiares,7
25,M,1.87,-4.61807,16.8,12,2023-06-05,1,1,Falta de tiempo,6
28,M,1.57,-8.85746,1.1,39,2023-03-01,1,1,Dificultad con matematicas,4
27,M,1.66,-10.6019,9.7,20,2023-08-03,0,0,Excelente participacion,4
29,M,1.56,-4.75811,8.1,17,2023-08-08,1,1,Excelente participacion,8
16,F,1.7,-5.63176,19.9,19,2023-02-16,0,1,Problemas familiares,9
29,F,1.72,-5.96224,8.5,3,2023-01-11,1,1,Ausencias frecuentes,8
29,M,1.88,-5.00789,13.7,31,2023-11-17,1,1,Excelente participacion,6
23,F,1.67,-2.3009,5.7,26,2023-03-01,1,1,Ausencias frecuentes,9
29,M,1.73,-13.90031,12.3,24,2023-03-29,1,1,Ausencias frecuentes,9
16,F,1.85,-7.83189,4.1,6,2023-02-12,1,1,Excelente participacion,4
17,F,1.63,-7.14058,12.1,29,2023-06-16,1,1,Dificultad con matematicas,7
22,F,1.77,-12.72858,17.4,22,2023-04-27,1,0,Excelente participacion,9
23,F,1.8,-0.21691,0.4,28,2023-09-14,1,1,Falta de tiempo,4
16,M,1.63,-3.86032,10.1,20,2023-09-22,0,0,Dificultad con matematicas,6
18,M,1.57,-12.21721,19.6,32,2023-08-20,1,1,Problemas familiares,4
22,M,1.7,-11.54818,3.2,17,2023-08-01,1,1,Falta de tiempo,5
28,F,1.64,-5.07135,3.7,26,2023-03-15,1,0,Problemas familiares,4
24,F,1.61,-17.79312,9.4,13,2023-06-06,1,0,Alta motivacion,8
23,M,1.89,-9.64727,17.4,39,2023-12-08,0,1,Problemas familiares,7
23,F,1.7,-11.824,11.3,30,2023-08-18,1,1,Dificultad con matematicas,4
24,F,1.84,-2.62795,10.2,7,2023-02-11,0,1,Alta motivacion,4
25,M,1.58,-3.75669,1.7,2,2023-12-27,0,0,Ausencias frecuentes,9
18,F,1.88,-12.02226,19.2,34,2023-10-26,1,1,Falta de tiempo,8
23,M,1.82,-2.43365,6.9,37,2023-04-04,1,1,Problemas familiares,9
16,F,1.82,-1.5552,5.0,10,2023-09-02,1,1,Excelente participacion,9
23,M,1.66,-8.05574,8.2,35,2023-06-01,1,1,Ausencias frecuentes,6
28,F,1.69,-15.13373,8.3,33,2023-01-03,1,1,Dificultad con matematicas,6
22,F,1.74,-4.13409,9.2,22,2023-09-21,0,1,Alta motivacion,5
28,F,1.82,-12.2518,13.8,4,2023-02-14,1,1,Ausencias frecuentes,8
23,F,1.84,-8.50893,17.4,29,2023-06-03,1,1,Alta motivacion,6
16,F,1.53,-17.1794,1.1,36,2023-08-15,1,1,Falta de tiempo,6
21,M,1.86,-8.99837,9.8,15,2023-09-11,1,0,Ausencias frecuentes,8
22,F,1.87,-11.15524,8.3,13,2023-08-11,1,1,Falta de tiempo,8
29,M,1.74,-5.65082,0.2,6,2023-02-24,1,1,Excelente participacion,8
26,M,1.57,-17.26589,16.3,32,2023-10-16,1,1,Excelente participacion,5
20,M,1.83,-6.75098,2.1,1,2023-12-27,1,0,Falta de tiempo,4
29,F,1.72,-4.10479,2.3,4,2023-12-02,1,1,Falta de tiempo,7
20,M,1.83,-17.76999,1.0,38,2023-01-11,1,0,Ausencias frecuentes,4
22,F,1.83,-4.50066,4.0,14,2023-06-26,1,0,Problemas familiares,9
26,F,1.53,-15.65633,3.5,1,2023-03-20,1,1,Ausencias frecuentes,9
18,F,1.74,-5.43499,7.0,23,2023-10-08,0,1,Excelente participacion,8
21,M,1.69,-9.80503,13.2,28,2023-07-20,1,1,Dificultad con matematicas,7
22,F,1.88,-8.06416,1.1,28,2023-06-22,1,1,Falta de tiempo,8
16,F,1.62,-11.92775,17.2,20,2023-05-14,1,0,Dificultad con matematicas,6
27,F,1.58,-13.5816,6.5,24,2023-06-05,1,1,Ausencias frecuentes,6
17,M,1.86,-16.72115,12.1,21,2023-09-26,1,1,Dificultad con matematicas,8
27,M,1.56,-2.43558,0.2,18,2023-08-25,0,1,Alta motivacion,4
19,M,1.77,-7.01227,7.3,12,2023-03-18,1,1,Ausencias frecuentes,9
28,M,1.62,-0.30962,0.0,37,2023-11-16,1,0,Alta motivacion,6
23,F,1.73,-2.69187,3.3,32,2023-04-24,1,0,Alta motivacion,7
26,M,1.75,-2.3466,9.0,32,2023-04-29,1,1,Ausencias frecuentes,7
28,F,1.67,-7.23871,10.7,11,2023-05-13,1,1,Excelente participacion,8
29,M,1.89,-16.54303,3.1,22,2023-03-12,0,0,Problemas familiares,8
25,F,1.55,-1.55887,14.9,28,2023-02-24,1,1,Dificultad con matematicas,4
21,M,1.66,-15.87805,3.8,28,2023-08-06,1,1,Ausencias frecuentes,6
16,M,1.67,-8.69137,2.3,0,2023-01-28,1,1,Ausencias frecuentes,5
25,M,1.75,-2.5766,6.7,23,2023-01-24,1,1,Excelente participacion,9
20,F,1.66,-9.49666,11.0,4,2023-09-13,1,1,Ausencias frecuentes,6
22,F,1.54,-15.01793,19.8,34,2023-08-13,1,1,Alta motivacion,6
28,M,1.88,-11.28246,8.4,4,2023-06-26,1,0,Excelente participacion,6
21,M,1.67,-0.20903,8.5,12,2023-07-24,0,0,Excelente participacion,8
28,M,1.64,-0.00433,1.2,31,2023-04-05,1,1,Dificultad con matematicas,8
28,M,1.68,-5.20497,15.3,26,2023-12-15,1,0,Excelente participacion,6
27,M,1.59,-2.01614,3.6,23,2023-07-18,1,1,Problemas familiares,8
24,M,1.54,-17.20428,14.9,2,2023-10-03,1,1,Dificultad con matematicas,4
23,F,1.56,-13.03251,18.2,0,2023-01-02,1,0,Ausencias frecuentes,7
19,F,1.57,-11.35873,15.4,28,2023-02-27,1,1,Falta de tiempo,7
28,F,1.58,-17.78404,12.8,21,2023-11-06,1,1,Dificultad con matematicas,9
26,F,1.67,-11.21469,12.1,4,2023-09-12,1,0,Excelente participacion,7
27,F,1.75,-16.32543,9.1,20,2023-02-08,1,1,Problemas familiares,4
20,F,1.75,-8.68663,2.9,11,2023-01-19,1,1,Excelente participacion,6
22,M,1.5,-17.92045,15.6,27,2023-03-11,1,1,Excelente participacion,5
23,M,1.87,-13.1319,9.5,10,2023-11-25,0,1,Dificultad con matematicas,9
20,M,1.83,-2.4069,12.5,14,2023-04-26,0,1,Problemas familiares,8
24,M,1.89,-14.16496,7.5,37,2023-05-12,1,1,Alta motivacion,5
29,M,1.64,-16.83282,4.0,34,2023-10-03,1,0,Alta motivacion,6
25,F,1.77,-13.50485,16.1,15,2023-05-11,1,0,Alta motivacion,4
27,F,1.57,-3.10394,6.8,36,2023-03-14,1,1,Ausencias frecuentes,6
19,F,1.83,-7.43063,17.3,14,2023-04-01,0,1,Falta de tiempo,6
19,F,1.56,-7.45066,19.3,31,2023-03-03,1,1,Ausencias frecuentes,8
28,F,1.63,-17.98967,16.6,15,2023-07-16,1,0,Ausencias frecuentes,4
23,M,1.7,-9.50128,2.6,32,2023-05-27,1,1,Ausencias frecuentes,7
16,F,1.74,-13.21888,17.1,39,2023-04-11,1,1,Problemas familiares,9
23,F,1.72,-11.94824,10.4,19,2023-09-29,1,1,Excelente participacion,7
20,F,1.54,-7.22364,4.8,36,2023-07-27,1,1,Alta motivacion,5
28,M,1.67,-2.26188,1.9,38,2023-05-29,1,0,Falta de tiempo,8
29,M,1.87,-14.73018,5.6,31,2023-10-17,1,1,Excelente participacion,4
26,M,1.85,-4.172,2.7,9,2023-07-16,0,1,Alta motivacion,4
16,M,1.74,-17.11976,0.5,15,2023-03-07,0,0,Alta motivacion,7
19,M,1.73,-12.11888,19.8,4,2023-09-26,1,0,Dificultad con matematicas,9
17,M,1.54,-14.05957,16.6,19,2023-03-19,0,1,Dificultad con matematicas,7
19,F,1.58,-1.51949,14.8,26,2023-05-29,0,1,Excelente participacion,4
23,F,1.6,-14.79604,3.9,19,2023-07-15,1,0,Excelente participacion,8
20,F,1.7,-7.58463,0.6,12,2023-04-16,1,1,Problemas familiares,5
16,M,1.79,-15.0339,9.7,18,2023-09-29,1,0,Excelente participacion,9
22,M,1.68,-9.47729,14.8,14,2023-07-02,1,1,Ausencias frecuentes,4
16,M,1.55,-10.5588,19.3,37,2023-05-19,1,0,Excelente participacion,4
24,M,1.68,-17.25557,16.9,26,2023-02-02,1,1,Alta motivacion,9
18,F,1.57,-3.13438,17.9,16,2023-03-27,1,1,Ausencias frecuentes,7
27,M,1.8,-3.95797,4.8,9,2023-04-27,0,0,Excelente participacion,4
18,M,1.57,-12.99855,3.1,35,2023-06-29,1,0,Dificultad con matematicas,4
21,M,1.69,-6.94809,5.0,39,2023-03-16,1,1,Excelente participacion,8
25,M,1.78,-11.47195,2.8,4,2023-08-08,0,1,Problemas familiares,4
21,M,1.59,-4.15391,16.0,26,2023-03-03,0,0,Ausencias frecuentes,4
28,F,1.53,-5.53528,18.1,27,2023-06-18,0,0,Falta de tiempo,8
26,M,1.73,-16.37159,6.1,3,2023-09-24,1,0,Dificultad con matematicas,7
26,M,1.52,-2.80461,17.5,6,2023-05-02,1,1,Falta de tiempo,9
21,F,1.74,-14.77033,1.1,7,2023-01-07,1,1,Ausencias frecuentes,9
28,M,1.8,-14.86603,13.5,14,2023-12-01,1,1,Dificultad con matematicas,9
16,M,1.63,-4.79256,10.5,28,2023-07-31,0,0,Excelente participacion,8
20,F,1.7,-14.70148,5.5,38,2023-10-12,0,0,Problemas familiares,8
27,F,1.87,-15.79685,15.4,8,2023-09-18,1,1,Problemas familiares,9
21,F,1.69,-11.95951,4.2,19,2023-08-01,1,1,Excelente participacion,5
23,F,1.9,-2.90318,8.3,0,2023-11-16,0,1,Falta de tiempo,7
28,F,1.56,-14.81744,14.2,6,2023-11-01,1,1,Falta de tiempo,7
16,F,1.78,-11.89669,6.8,33,2023-08-03,1,1,Falta de tiempo,9
20,F,1.76,-12.84743,17.1,9,2023-12-30,1,0,Excelente participacion,4
18,F,1.85,-11.5909,17.3,5,2023-10-25,1,1,Alta motivacion,9
17,F,1.54,-5.14311,4.1,24,2023-04-19,1,0,Alta motivacion,5
26,F,1.61,-10.70162,8.8,11,2023-12-15,1,1,Problemas familiares,8
23,M,1.55,-4.32762,8.6,39,2023-11-17,1,0,Falta de tiempo,5
22,F,1.87,-6.47274,8.2,38,2023-09-18,1,0,Ausencias frecuentes,9
25,F,1.67,-11.50021,10.0,13,2023-07-26,0,1,Excelente participacion,9
22,F,1.86,-10.21967,1.5,10,2023-04-23,1,0,Falta de tiempo,6
20,F,1.62,-5.33479,17.4,11,2023-01-24,1,1,Excelente participacion,6
27,F,1.55,-8.3744,5.8,18,2023-10-20,1,1,Excelente participacion,8
28,M,1.62,-2.36988,0.0,27,2023-11-05,1,1,Falta de tiempo,6
24,M,1.74,-1.2027,13.7,18,2023-01-06,0,1,Alta motivacion,9
20,M,1.84,-5.08127,13.0,28,2023-07-22,1,1,Dificultad con matematicas,8
17,F,1.65,-0.19427,19.7,34,2023-03-30,0,1,Ausencias frecuentes,8
18,F,1.87,-7.26234,14.4,22,2023-07-09,1,1,Dificultad con matematicas,8
19,M,1.6,-17.28305,6.7,15,2023-07-29,1,0,Alta motivacion,7
20,F,1.78,-8.91266,19.1,36,2023-08-02,1,1,Excelente participacion,7
28,F,1.79,-13.85983,7.3,20,2023-03-01,1,0,Problemas familiares,8
18,M,1.61,-11.99316,16.4,39,2023-10-24,0,0,Alta motivacion,7
27,F,1.51,-9.17874,6.7,0,2023-01-10,1,1,Alta motivacion,7
29,F,1.65,-12.68909,1.0,36,2023-03-22,1,1,Dificultad con matematicas,7
22,F,1.52,-12.42681,14.7,24,2023-04-03,1,0,Excelente participacion,9
20,F,1.86,-10.76371,7.0,15,2023-11-22,1,1,Ausencias frecuentes,5
20,F,1.88,-12.84377,6.8,32,2023-05-15,1,0,Falta de tiempo,6
21,F,1.79,-14.94898,14.3,24,2023-09-18,1,1,Alta motivacion,4
22,F,1.79,-4.21992,6.4,21,2023-01-27,1,1,Dificultad con matematicas,9
25,M,1.6,-10.88619,2.4,2,2023-06-12,1,0,Dificultad con matematicas,5
25,M,1.53,-3.02837,8.1,2,2023-09-30,0,0,Alta motivacion,5
